Year,RoundName,MatchId,Player,WebsiteId,Team,Abbreviation,Image,Rating_Q1,Rating_Q2,Rating_Q3,Rating_Q4,RatingPoints,EstimatedRating,Equity_PreClearance,Equity_PostClearance,Equity_Possession,Equity_BallUse,Supercoach,DreamTeamPoints,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,AssistedMetresGained,Inside50s,Turnovers,Tackles,PressureActs,KickIns,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,HandballReceives,Intercepts,Marks,ContestedMarks,InterceptMarks,CentreBounceAttendancePercentage,TotalClearances,FirstPossessions,RuckContests,Hitouts,HitoutsToAdvantage,ShotsAtGoal,Goals,Behinds,xScore,xScoreRating,GoalAssists,ScoreInvolvements,ScoreLaunches
2026,Round 25,20262502,Harvey Harrison,140ab24,Collingwood,Coll,images/afl_logos/Coll-40.png,0.6,2.5,2.8,0.2,6.1,6.32,0,3,1.7,0.9,45,45,53,2,6,8,87.5,50,128,1,1,5,12,0,3,2,3,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2
2026,Round 25,20262502,Buku Khamis,2dc1fe,Western Bulldogs,WB,images/afl_logos/WB-40.png,2.2,1,1.2,1.3,5.7,8.34,0.9,3.7,2.2,0.9,41,39,90,5,0,5,100,67,68,1,0,3,11,0,0,0,0,0,1,2,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2026,Round 25,20262502,Tim Membrey,230344,Collingwood,Coll,images/afl_logos/Coll-40.png,0,0.4,0.5,4.5,5.5,6.04,0,5,7.3,-2.6,70,53,76,5,7,12,66.7,65,160,0,0,1,6,0,6,3,6,3,5,1,4,2,0,0,0,0,0,0,0,3,1,2,10.9,-2.9,0,5,0
2026,Round 25,20262502,Ryan Gardner,2dbcfd,Western Bulldogs,WB,images/afl_logos/WB-40.png,0,0,3.8,1,4.8,6.81,1.6,2,2.6,0.6,24,24,16,2,1,3,66.7,97,20,0,1,2,3,0,2,1,0,0,2,1,1,0,1,19,2,2,16,5,0,0,0,0,0,0,0,0,0
2026,Round 25,20262502,Isaac Quaynor,1408ed9,Collingwood,Coll,images/afl_logos/Coll-40.png,3.2,2.9,-0.8,-0.9,4.3,8.1,-0.6,3.4,3,0.5,66,70,83,9,7,16,81.3,394,104,1,4,5,12,1,2,2,2,2,6,7,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2026,Round 25,20262502,Steele Sidebottom,22ce05,Collingwood,Coll,images/afl_logos/Coll-40.png,0.8,0.7,1,1.6,4.1,8.1,0.1,2.9,3.5,-0.5,43,38,73,7,1,8,100,88,105,1,0,0,11,0,2,1,1,0,3,1,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2026,Round 25,20262502,Josh Dolan,140f4fb,Western Bulldogs,WB,images/afl_logos/WB-40.png,0,1.6,1.6,0.8,4,7.04,0.3,1.7,3.1,-1.1,39,40,74,5,4,9,77.8,172,78,3,2,3,11,0,3,2,2,2,4,1,1,0,0,0,2,0,0,0,0,2,0,1,6.4,-5.4,1,3,1
2026,Round 25,20262502,Rory Lobb,2da294,Western Bulldogs,WB,images/afl_logos/WB-40.png,1.3,1.2,0.2,1,3.7,8.38,1.5,1.2,5.8,-3.4,43,46,81,3,7,10,60,93,171,1,2,2,12,0,4,2,3,2,4,1,3,1,1,16,1,1,16,5,0,1,0,1,4.6,-3.6,1,5,1
2026,Round 25,20262502,Sam Davidson,140fc5b,Western Bulldogs,WB,images/afl_logos/WB-40.png,1,0.7,2.8,-0.9,3.6,7.93,1,-1,1.2,0,68,81,78,10,9,19,63.2,435,148,6,6,3,14,0,2,1,1,0,10,1,5,0,0,0,1,1,0,0,0,3,1,2,10.4,-2.4,1,4,1
2026,Round 25,20262502,William Hayes,140efda,Collingwood,Coll,images/afl_logos/Coll-40.png,1,0.3,1,1,3.2,5.17,0,2.7,2.4,0.3,27,19,56,3,2,5,80,155,35,1,1,0,11,0,2,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
2026,Round 25,20262502,Billy Frampton,2da69d,Collingwood,Coll,images/afl_logos/Coll-40.png,0.3,-0.9,-0.1,3.8,3.2,8.17,0.9,2.8,4.2,-2.4,69,59,100,9,3,12,75,150,115,1,3,3,7,0,4,2,3,2,2,5,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1
2026,Round 25,20262502,Connor Budarick,1409046,Western Bulldogs,WB,images/afl_logos/WB-40.png,0,0.3,0.6,2,2.8,6.07,0,1.4,1,0.4,38,43,66,4,5,9,88.9,100,149,0,1,3,10,1,2,2,2,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2026,Round 25,20262502,Michael Sellwood,140bfcd,Western Bulldogs,WB,images/afl_logos/WB-40.png,-0.4,1.4,1,0.7,2.7,5.93,0,1.2,2.6,0.4,30,16,82,3,5,8,87.5,72,224,1,3,0,4,0,3,3,3,3,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2026,Round 25,20262502,Charlie West,140da36,Collingwood,Coll,images/afl_logos/Coll-40.png,1.8,0.6,0.9,-2.3,1,5.05,0,2.4,1.9,4.6,12,29,58,3,4,7,85.7,47,69,0,2,1,4,0,4,2,4,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3.5,2.5,0,4,0
