Year,RoundName,MatchId,Player,WebsiteId,Team,Abbreviation,Image,Rating_Q1,Rating_Q2,Rating_Q3,Rating_Q4,RatingPoints,EstimatedRating,Equity_PreClearance,Equity_PostClearance,Equity_Possession,Equity_BallUse,CoachesVotes,Supercoach,DreamTeamPoints,ExpVotes,Votes3,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,AssistedMetresGained,Inside50s,Turnovers,Tackles,PressureActs,KickIns,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,HandballReceives,Intercepts,Marks,ContestedMarks,InterceptMarks,CentreBounceAttendancePercentage,TotalClearances,FirstPossessions,RuckContests,Hitouts,HitoutsToAdvantage,ShotsAtGoal,Goals,Behinds,xScore,xScoreRating,GoalAssists,ScoreInvolvements,ScoreLaunches
2026,Round 24,20262402,Tim Membrey,230344,Collingwood,Coll,images/afl_logos/Coll-40.png,-1.4,5.4,1.1,3,8.1,6.01,0,8.4,4.6,3.7,0,56,46,0,0,83,5,1,6,83.3,178,13,1,0,1,5,0,2,0,2,0,1,0,4,1,0,0,0,0,0,0,0,3,2,1,10.3,2.7,0,4,0
2026,Round 24,20262402,Levi Ashcroft,140ded0,Brisbane,Bris,images/afl_logos/Bris-40.png,2.8,0.5,2,2.6,7.8,8.35,1.3,5.2,2.8,3.6,0,72,72,0.01,0,73,13,4,17,88.2,292,315,4,1,1,7,0,3,3,1,1,5,1,7,0,0,16,3,2,0,0,0,0,0,0,0,0,1,6,2
2026,Round 24,20262402,Darcy Wilmot,140b1eb,Brisbane,Bris,images/afl_logos/Bris-40.png,3.2,3.8,-0.2,0.7,7.5,10.06,0.3,6.6,6.5,0.7,0,77,66,0.01,0,79,10,5,15,73.3,248,0,2,1,2,12,2,3,3,1,1,3,7,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,3,2
2026,Round 24,20262402,Ned Long,140b224,Collingwood,Coll,images/afl_logos/Coll-40.png,2.8,4.6,0.1,-0.2,7.3,8.14,1,-0.2,3.4,-1.2,0,77,83,0,0,79,5,10,15,60,143,102,2,1,12,26,0,5,4,0,0,9,0,2,0,0,56,2,3,12,0,0,0,0,0,0,0,0,5,0
2026,Round 24,20262402,Jaspa Fletcher,140cbdc,Brisbane,Bris,images/afl_logos/Bris-40.png,3.6,1.5,2.5,-0.4,7.2,9.08,0.4,4.5,4,0.9,0,77,89,0.02,0,76,13,9,22,68.2,413,323,5,3,1,6,0,6,3,4,3,7,4,9,1,1,0,2,2,0,0,0,1,0,1,2.2,-1.2,1,5,0
2026,Round 24,20262402,Ryan Lester,22f75c,Brisbane,Bris,images/afl_logos/Bris-40.png,0.9,1,4.4,0.1,6.4,9.11,0.6,3.7,2.3,0.3,0,41,33,0,0,88,7,1,8,75,185,112,1,1,1,9,0,2,2,1,1,1,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1
2026,Round 24,20262402,Harris Andrews,2db75b,Brisbane,Bris,images/afl_logos/Bris-40.png,1.4,1.7,1.4,1.6,6.2,11.43,0,5,0.6,1.1,0,47,38,0,0,93,6,1,7,71.4,129,16,0,1,2,8,0,1,0,1,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2026,Round 24,20262402,Harvey Harrison,140ab24,Collingwood,Coll,images/afl_logos/Coll-40.png,-1,2.1,0.7,4.1,5.9,6.04,0,6,1,5.1,0,35,41,0,0,82,8,2,10,80,223,133,4,1,0,9,0,1,0,1,0,6,0,3,0,0,0,0,0,0,0,0,1,1,0,2.7,3.3,1,3,0
2026,Round 24,20262402,Lachie Schultz,140729c,Collingwood,Coll,images/afl_logos/Coll-40.png,0.3,1.5,1.4,1.9,5.1,9.38,-0.6,3,2.6,-0.4,0,62,62,0,0,71,6,7,13,61.5,138,196,3,0,5,19,0,2,1,2,1,7,2,3,0,0,0,0,1,0,0,0,2,0,0,6.5,-6.5,3,7,2
2026,Round 24,20262402,Angus Anderson,140cc00,Collingwood,Coll,images/afl_logos/Coll-40.png,0.2,-0.4,0.4,4.3,4.6,7.33,3.5,0.2,4.9,0.2,0,81,78,0,0,79,7,4,11,63.6,175,74,1,1,3,14,0,4,2,2,1,3,0,5,0,0,0,1,2,0,0,0,5,3,2,19.9,0.1,1,6,1
2026,Round 24,20262402,Noah Answerth,14082fd,Brisbane,Bris,images/afl_logos/Bris-40.png,-2.4,2.5,2.8,0.6,3.4,5.58,-1.6,3.5,4.8,-0.5,0,33,43,0,0,86,9,3,12,50,230,49,3,5,1,14,0,7,5,6,4,2,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1
2026,Round 24,20262402,Darcy Gardiner,2309cd,Brisbane,Bris,images/afl_logos/Bris-40.png,1,0.6,2.9,-3.1,1.4,6.25,-0.6,0.9,1.2,-1,0,42,35,0,0,88,6,2,8,75,134,101,1,2,1,3,0,0,0,0,0,2,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2026,Round 24,20262402,Liam Puncher,140b491,Collingwood,Coll,images/afl_logos/Coll-40.png,1.8,0.2,0.7,-1.3,1.4,4.02,0.7,-0.9,1.4,-0.3,0,23,18,0,0,90,2,3,5,80,78,39,0,2,0,7,0,2,2,1,1,0,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2026,Round 24,20262402,Daniel McStay,230ea0,Collingwood,Coll,images/afl_logos/Coll-40.png,0.3,0.6,-1.4,1.5,1.1,10.03,-0.3,-0.5,1.5,-2.2,0,20,29,0,0,82,2,4,6,66.7,102,69,2,3,3,8,0,2,1,2,1,4,1,0,0,0,28,0,0,22,2,0,1,0,0,2.4,-2.4,0,2,0
2026,Round 24,20262402,Josh Daicos,14082fe,Collingwood,Coll,images/afl_logos/Coll-40.png,-1.7,1,2.1,-0.5,0.8,11.04,-0.1,-1.8,4.2,-4.7,0,69,96,0,0,86,15,12,27,59.3,394,330,4,10,3,14,1,5,5,3,3,13,5,6,0,1,0,1,1,0,0,0,1,0,0,1.9,-1.9,1,6,2
2026,Round 24,20262402,Kai Lohmann,140a60a,Brisbane,Bris,images/afl_logos/Bris-40.png,-1.1,-1.9,0.7,1.2,-1.1,9.42,0.3,-2.3,4.8,-5.2,0,45,65,0,0,86,6,11,17,52.9,159,258,7,3,3,22,0,5,4,4,3,6,0,6,1,0,0,0,0,0,0,0,1,0,1,3.3,-2.3,2,6,0
2026,Round 24,20262402,William Hayes,140efda,Collingwood,Coll,images/afl_logos/Coll-40.png,-1.6,0.3,0.2,0,-1.1,6.18,0,-2.2,1.2,-3.4,0,34,52,0,0,87,7,2,9,66.7,158,78,3,1,2,6,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,1,0,1,3.1,-2.1,0,2,0
2026,Round 24,20262403,Ben Ainsworth,2dbf72,Carlton,Carl,images/afl_logos/Carl-40.png,0.9,2.4,5.5,10.2,19,6.68,-1.2,18.3,5.2,13.1,4,103,105,0.32,4,78,12,8,20,80,447,318,6,1,1,8,0,5,4,5,4,4,3,10,1,0,0,0,0,0,0,0,4,3,1,11.5,7.5,2,9,0
2026,Round 24,20262403,Sam Walsh,140870e,Carlton,Carl,images/afl_logos/Carl-40.png,7.5,5.3,2.5,3.6,18.8,12.3,6.6,8,5.2,10.3,9,122,100,2.33,51,75,16,16,32,75,492,233,4,4,1,11,0,13,10,3,3,15,3,4,0,0,74,8,10,0,0,0,2,1,1,7.8,-0.8,1,8,0
2026,Round 24,20262403,Francis Evans,140b2a7,Carlton,Carl,images/afl_logos/Carl-40.png,8.2,2.2,4,3.8,18.3,9.41,0,14.6,5.1,9.5,7,96,78,0.91,12,74,6,5,11,90.9,200,91,2,1,2,10,0,5,4,5,4,1,2,4,1,0,0,0,0,0,0,0,5,5,0,22.6,7.4,1,9,2
2026,Round 24,20262403,Shai Bolton,2daf49,Fremantle,Frem,images/afl_logos/Frem-40.png,4.9,4,2.8,5.4,17,11.72,0.4,13.6,6.8,7.5,0,94,77,0,0,73,9,8,17,76.5,313,202,5,2,5,20,0,8,5,5,4,7,2,3,0,1,50,2,3,0,0,0,2,1,0,4.3,1.7,0,6,1
2026,Round 24,20262403,Jagga Smith,140dea3,Carlton,Carl,images/afl_logos/Carl-40.png,-0.1,3.4,6.6,6.8,16.7,11.27,4.4,9.4,4.8,8.9,7,125,104,1.47,23,74,14,17,31,87.1,287,268,5,1,3,14,0,9,8,3,3,17,2,3,0,0,68,5,6,0,0,0,2,1,1,5.3,1.7,0,10,2
2026,Round 24,20262403,Marc Pittonet,2311b2,Carlton,Carl,images/afl_logos/Carl-40.png,3.4,5.5,2.5,3.8,15.3,11.93,7.8,5,7.6,2.2,0,97,71,0.02,0,74,8,9,17,64.7,52,114,0,2,2,10,0,8,4,1,1,4,3,3,0,2,76,7,9,65,20,9,0,0,0,0,0,0,6,6
2026,Round 24,20262403,George Hewett,230114,Carlton,Carl,images/afl_logos/Carl-40.png,4.3,0.8,1.7,8.3,15,12,4.5,4.9,8.5,3.1,0,99,86,0.15,2,73,14,15,29,69,234,289,4,4,2,10,0,13,10,4,4,13,2,3,0,0,76,6,7,0,0,0,0,0,0,0,0,0,8,2
2026,Round 24,20262403,Brodie Kemp,1409359,Carlton,Carl,images/afl_logos/Carl-40.png,1.5,6.5,2.3,4.2,14.6,6.77,0,11.1,2.4,8.7,0,105,84,0.02,0,91,11,2,13,76.9,237,113,6,3,3,7,0,3,1,3,1,2,1,5,0,0,0,0,0,0,0,0,4,3,0,14.3,3.7,2,8,1
2026,Round 24,20262403,Patrick Cripps,2da270,Carlton,Carl,images/afl_logos/Carl-40.png,1.7,2.8,5.2,3.8,13.5,13.53,7.9,4.4,5.5,6.3,0,113,95,0.51,6,78,8,16,24,79.2,278,252,5,2,7,19,0,10,5,1,0,12,1,2,0,0,82,8,8,3,0,0,1,1,0,3,3,1,9,3
2026,Round 24,20262403,Neil Erasmus,140be5a,Fremantle,Frem,images/afl_logos/Frem-40.png,0.6,7,4.8,0.8,13.1,8.21,0.4,10.7,5.3,5,0,90,68,0,0,80,9,6,15,80,248,97,1,2,5,16,0,5,5,4,4,4,5,3,0,2,6,1,1,0,0,0,0,0,0,0,0,0,3,1
2026,Round 24,20262403,Oliver Florent,2dbf57,Carlton,Carl,images/afl_logos/Carl-40.png,1.2,6.9,1.4,3.2,12.7,10.68,0.8,7.7,5.6,3.5,3,98,90,0.18,2,76,16,13,29,75.9,420,361,4,6,1,8,3,6,6,5,5,15,5,5,0,1,0,1,1,0,0,0,0,0,0,0,0,1,5,2
2026,Round 24,20262403,Andrew Brayshaw,14077f8,Fremantle,Frem,images/afl_logos/Frem-40.png,7.2,-0.7,3.1,2.7,12.3,12.6,1.3,7,4.2,5.2,0,113,93,0.01,0,75,8,13,21,81,345,334,4,2,8,21,0,6,3,4,3,12,3,2,0,0,71,2,1,0,0,0,2,1,1,6.6,0.4,3,7,1
2026,Round 24,20262403,Caleb Serong,140940c,Fremantle,Frem,images/afl_logos/Frem-40.png,3.4,2.5,1.2,4.7,11.7,14.15,2,7.4,4.9,5.4,0,84,79,0.01,0,76,13,10,23,73.9,450,250,5,6,3,27,0,8,3,3,3,13,2,2,0,0,79,5,4,0,0,0,0,0,0,0,0,1,6,0
2026,Round 24,20262403,Isaiah Dudley,1409c66,Fremantle,Frem,images/afl_logos/Frem-40.png,2,3.1,0.1,6.4,11.7,8.49,3.7,7.5,7,5.1,0,51,36,0,0,85,5,7,12,66.7,202,41,4,4,1,21,0,7,7,6,6,4,1,0,0,0,0,1,1,0,0,0,1,1,0,5.6,0.4,1,3,1
2026,Round 24,20262403,Hayden Young,1409368,Fremantle,Frem,images/afl_logos/Frem-40.png,3.3,1.8,3.6,2.8,11.5,11.31,3.2,4.6,9.5,-0.3,0,82,67,0,0,66,12,11,23,60.9,385,48,8,4,0,12,0,10,8,5,5,10,4,3,0,1,44,2,4,0,0,0,0,0,0,0,0,1,4,1
2026,Round 24,20262403,Blake Acres,2309e6,Carlton,Carl,images/afl_logos/Carl-40.png,-1.2,3.7,5.1,3.5,11.1,7.66,0.9,7.2,3.7,5.5,0,72,62,0,0,74,12,5,17,88.2,123,162,3,3,1,13,0,4,4,3,3,8,2,5,0,0,0,1,1,0,0,0,1,1,0,5.6,0.4,1,6,0
2026,Round 24,20262403,Matthew Johnson,140b0f9,Fremantle,Frem,images/afl_logos/Frem-40.png,4,3.7,1.7,0.9,10.3,9.82,4.9,2.8,3.5,4.8,0,59,45,0,0,75,6,11,17,70.6,276,222,3,5,1,9,0,7,5,3,3,6,2,1,0,0,50,5,5,0,0,0,0,0,0,0,0,0,5,0
2026,Round 24,20262403,Michael Frederick,2dc419,Fremantle,Frem,images/afl_logos/Frem-40.png,0.7,5.8,1.8,1.8,10.1,7.46,0.3,6.9,4.3,2.5,0,63,53,0,0,79,5,6,11,72.7,189,95,4,3,2,12,0,4,1,4,1,6,2,4,0,0,0,0,0,0,0,0,1,1,0,2,4,0,4,1
2026,Round 24,20262403,Luke Ryan,2dc183,Fremantle,Frem,images/afl_logos/Frem-40.png,2.5,3.1,0.6,3.6,9.8,7.68,0,8,6.6,-0.7,0,71,58,0,0,85,11,4,15,86.7,177,228,0,1,2,6,6,5,4,5,4,1,7,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2026,Round 24,20262403,Jordan Clark,1408748,Fremantle,Frem,images/afl_logos/Frem-40.png,5.1,3.4,2,-1.2,9.3,10.1,0.9,7.3,6.7,2.3,0,97,96,0,0,83,11,10,21,90.5,418,273,1,5,6,18,1,7,3,6,3,7,6,7,2,2,0,2,1,0,0,0,0,0,0,0,0,1,6,3
2026,Round 24,20262403,Luke Jackson,14093f7,Fremantle,Frem,images/afl_logos/Frem-40.png,-1.4,3.9,1.8,4.4,8.8,14.63,4,2,9.9,-4.1,0,126,97,0,0,72,7,7,14,71.4,158,216,2,1,5,14,0,9,2,3,0,3,3,4,1,2,53,4,4,60,24,7,3,1,2,13.8,-5.8,1,6,5
2026,Round 24,20262403,Matthew Cottrell,1408f1a,Carlton,Carl,images/afl_logos/Carl-40.png,1.5,-0.3,1.2,5.9,8.3,7.87,0,4.1,5.2,-1.1,0,56,61,0,0,81,8,9,17,70.6,243,220,4,4,1,11,0,5,5,5,5,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2
2026,Round 24,20262403,Lachlan Cowan,140c2a9,Carlton,Carl,images/afl_logos/Carl-40.png,1.5,2.5,1.5,2.9,8.3,6.99,0,6.6,5.6,0.5,0,80,77,0.01,0,81,12,4,16,81.3,281,102,0,1,2,10,0,4,3,4,3,3,7,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2026,Round 24,20262403,Karl Worner,140c157,Fremantle,Frem,images/afl_logos/Frem-40.png,1.2,3.2,1.6,1.6,7.6,8.75,0,5.3,4.2,1,0,80,56,0,0,87,9,5,14,85.7,240,161,0,1,1,5,2,3,2,3,2,3,5,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2026,Round 24,20262403,Josh Treacy,140a153,Fremantle,Frem,images/afl_logos/Frem-40.png,1,-0.3,2.7,3.4,6.8,10.66,0,3.9,4,-0.2,0,59,59,0,0,84,6,1,7,57.1,152,19,0,1,1,9,0,1,0,1,0,1,1,5,1,1,0,0,0,1,0,0,6,3,2,23.9,-3.9,0,5,0
2026,Round 24,20262403,Mason Cox,2dc177,Fremantle,Frem,images/afl_logos/Frem-40.png,3.8,-1.3,1.3,2.9,6.6,5.97,3.8,3.2,2.7,0.1,0,54,48,0,0,75,5,2,7,71.4,116,135,1,1,1,10,0,3,1,1,1,1,1,2,0,0,47,3,4,23,15,6,2,0,2,5.7,-3.7,1,3,3
2026,Round 24,20262403,Adam Cerra,14077ff,Carlton,Carl,images/afl_logos/Carl-40.png,0.3,1.5,2.9,0.8,5.5,9.46,0,3.5,2.7,1.4,0,68,85,0.01,0,87,16,4,20,80,410,244,2,4,2,19,3,1,1,1,1,8,1,8,0,1,0,0,0,0,0,0,1,0,0,1.8,-1.8,0,3,1
2026,Round 24,20262403,Jacob Weitering,2daea8,Carlton,Carl,images/afl_logos/Carl-40.png,2.5,1.4,1.9,-0.2,5.5,9.07,0,5.5,3.2,1.6,0,75,69,0,0,64,11,3,14,100,189,184,1,0,0,2,0,3,2,3,2,2,3,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2026,Round 24,20262403,Talor Byrne,140fd8a,Carlton,Carl,images/afl_logos/Carl-40.png,0.2,2,1.2,2.1,5.4,7.75,1.9,2,1.6,2.3,0,45,32,0,0,73,4,2,6,66.7,76,52,0,1,3,9,0,2,2,0,0,2,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,2,0
2026,Round 24,20262403,Harry McKay,14072f9,Carlton,Carl,images/afl_logos/Carl-40.png,2.4,0,0.1,2.4,4.9,8.31,0.4,4,8.2,-2.2,0,53,40,0,0,86,6,1,7,57.1,121,9,1,2,0,3,0,6,1,5,1,1,0,4,3,0,9,0,1,6,0,0,5,2,1,18.8,-5.8,1,5,0
2026,Round 24,20262403,Bailey Banfield,2dbfa4,Fremantle,Frem,images/afl_logos/Frem-40.png,-1.9,1.9,1.6,2.8,4.5,7.02,1.1,4.7,5.6,0,0,44,53,0,0,91,4,10,14,71.4,86,201,0,3,3,12,0,6,6,5,5,4,5,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2026,Round 24,20262403,Billy Wilson,140db5e,Carlton,Carl,images/afl_logos/Carl-40.png,1.8,2.9,0.3,-0.7,4.3,8.05,0,3.7,2.5,1.2,0,94,83,0,0,79,16,2,18,88.9,321,57,1,2,1,5,4,1,1,1,1,4,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1
2026,Round 24,20262403,Christopher Scerri,1410dbd,Fremantle,Frem,images/afl_logos/Frem-40.png,1,1.1,1.6,0.4,4.1,6.63,0.6,1.9,1.3,1.2,0,27,22,0,0,82,2,5,7,85.7,124,116,2,0,0,7,0,2,2,1,1,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1
2026,Round 24,20262403,Harry Dean,140f07c,Carlton,Carl,images/afl_logos/Carl-40.png,0.6,1.7,0,1.6,4,6.91,0,3,2.5,-0.9,0,54,57,0,0,86,7,5,12,91.7,7,180,0,1,1,5,0,3,1,3,1,3,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2026,Round 24,20262403,Alex Pearce,231229,Fremantle,Frem,images/afl_logos/Frem-40.png,-0.8,2,0.5,2.3,3.9,7.55,0,2.9,2.2,-0.2,0,30,20,0,0,75,3,2,5,80,130,34,0,2,1,4,0,1,1,1,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2026,Round 24,20262403,Lewis Young,2dbc44,Carlton,Carl,images/afl_logos/Carl-40.png,-1,-0.2,1.1,3.9,3.8,6.42,2.9,1.2,6.9,-4.2,0,70,71,0.01,0,67,7,10,17,70.6,125,204,1,3,1,3,0,7,5,3,3,2,6,7,0,2,15,3,4,11,2,1,2,0,2,6.6,-4.6,0,4,2
2026,Round 24,20262403,Nathan O'Driscoll,140a2e4,Fremantle,Frem,images/afl_logos/Frem-40.png,1.3,-0.3,2,0.6,3.5,7.34,-0.8,2.7,3,-1.1,0,36,42,0,0,83,6,6,12,50,226,39,1,4,1,10,0,5,3,5,3,4,3,2,0,0,0,0,0,0,0,0,1,0,0,2.3,-2.3,0,2,0
2026,Round 24,20262403,Wade Derksen,140ae4c,Carlton,Carl,images/afl_logos/Carl-40.png,0.3,0.1,3.1,-0.7,2.9,7.1,0,2.9,3.2,-0.7,0,62,77,0,0,83,13,2,15,80,157,163,0,1,1,2,0,4,3,4,3,2,4,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2
2026,Round 24,20262403,Cooper Lord,140ecac,Carlton,Carl,images/afl_logos/Carl-40.png,2.9,-0.1,-0.4,0,2.3,9.6,0.8,-2.3,5.4,-6.8,0,62,69,0.01,0,82,11,10,21,57.1,148,176,2,6,0,10,0,6,3,4,2,12,3,5,2,1,0,2,1,0,0,0,1,0,1,4.2,-3.2,0,6,2
2026,Round 24,20262403,Oliver Hollands,140cb07,Carlton,Carl,images/afl_logos/Carl-40.png,-0.3,-1.5,4,-0.2,2.1,6.22,-2.1,2.4,1.1,-0.7,0,51,72,0,0,85,9,6,15,66.7,162,55,0,5,4,17,0,1,0,1,0,8,1,5,0,0,0,0,0,0,0,0,1,1,0,3.1,2.9,0,3,0
2026,Round 24,20262403,Mitch McGovern,230da7,Carlton,Carl,images/afl_logos/Carl-40.png,1.5,0.8,0.3,-1.4,1.3,7.53,0,0.3,7.5,-4.9,0,65,49,0,0,77,8,4,12,50,242,97,1,4,1,10,0,7,4,7,4,1,2,4,1,0,0,0,0,0,0,0,3,0,2,8.2,-6.2,2,7,0
2026,Round 24,20262403,Patrick Voss,140b49a,Fremantle,Frem,images/afl_logos/Frem-40.png,2.1,-4.3,3.1,0.2,1.1,8.3,0,-1.6,0,2.3,0,26,31,0,0,91,3,3,6,66.7,109,40,0,4,1,13,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,3,2,0,9.6,2.4,0,2,0
2026,Round 24,20262403,Brennan Cox,2dbb29,Fremantle,Frem,images/afl_logos/Frem-40.png,0.7,0,0,0,0.7,7.41,0,0.3,0.8,-0.8,0,9,4,0,0,22,0,2,2,50,6,13,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Round 24,20262403,Judd McVee,140b467,Fremantle,Frem,images/afl_logos/Frem-40.png,-0.1,-3.4,2.9,1.1,0.6,7.27,0,2.8,1.9,0.4,0,47,45,0,0,84,7,6,13,100,246,131,0,1,0,5,2,2,2,2,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Round 24,20262403,Tobyn Murray,140dc04,Fremantle,Frem,images/afl_logos/Frem-40.png,-0.5,0,1,-0.5,0,5.72,-0.7,1.1,2.7,-0.9,0,52,62,0,0,82,6,7,13,61.5,158,78,0,3,4,11,0,4,4,2,2,6,2,2,0,0,0,1,2,0,0,0,3,1,1,8.2,-1.2,0,4,1
2026,Round 24,20262403,Oscar McDonald,2da958,Fremantle,Frem,images/afl_logos/Frem-40.png,2.6,-0.2,-0.2,-2.5,-0.3,6.2,0,1.1,2.4,-1.5,0,44,60,0,0,94,10,1,11,63.6,121,109,1,4,1,6,0,0,0,0,0,2,2,7,0,1,0,0,0,0,0,0,1,1,0,5.2,0.8,0,1,0
2026,Round 24,20262404,Jase Burgoyne,140a3d6,Port Adelaide,Port,images/afl_logos/Port-40.png,5.3,7.2,4.4,8,24.9,9.4,4.2,19.5,8.9,14,9,150,137,2.27,46,84,21,9,30,76.7,581,324,6,6,8,18,0,15,7,7,4,9,5,5,0,0,71,7,8,0,0,0,4,2,0,10.8,1.2,2,9,2
2026,Round 24,20262404,Nate Caddy,140dc3b,Essendon,Ess,images/afl_logos/Ess-40.png,2.5,11.9,4.2,5,23.5,7.11,0,22.5,14.8,8.3,8,108,100,1.88,31,91,9,8,17,58.8,269,50,1,5,1,3,0,12,6,12,6,2,1,6,4,0,0,0,0,0,0,0,7,6,0,26,10,0,8,0
2026,Round 24,20262404,Jordon Sweet,2da8ca,Port Adelaide,Port,images/afl_logos/Port-40.png,5.9,6.6,4.1,5.5,22.2,11.79,12.3,7.6,7.2,9.6,1,100,70,0.01,0,75,7,8,15,86.7,235,243,2,1,0,4,0,10,2,1,0,3,1,3,1,1,62,7,9,50,19,8,2,1,1,3.9,3.1,0,8,6
2026,Round 24,20262404,Will Setterfield,2dbfc7,Essendon,Ess,images/afl_logos/Ess-40.png,2.1,2.1,5.3,10.6,20.2,9.16,6.6,7.6,9.5,4.2,2,145,141,0.22,3,80,15,17,32,68.8,468,335,5,6,10,23,0,15,8,4,3,8,4,7,1,1,74,7,9,0,0,0,0,0,0,0,0,1,6,3
2026,Round 24,20262404,Will Brodie,2dbf71,Port Adelaide,Port,images/afl_logos/Port-40.png,5.1,3,5.3,3.4,16.7,11.5,5.9,6.6,5.1,7.3,0,77,63,0.01,0,61,8,14,22,77.3,237,248,3,1,2,18,0,11,8,2,2,9,1,1,0,0,56,7,9,0,0,0,0,0,0,0,0,1,6,2
2026,Round 24,20262404,Andrew McGrath,2dbf56,Essendon,Ess,images/afl_logos/Ess-40.png,1.8,7.3,0.8,4.6,14.5,9.5,8,3.1,4.6,6.3,0,119,120,0.01,0,83,12,13,25,92,354,179,5,3,13,25,0,6,5,0,0,15,1,2,0,0,74,4,4,0,0,0,0,0,0,0,0,0,6,2
2026,Round 24,20262404,Archie Roberts,140cb1b,Essendon,Ess,images/afl_logos/Ess-40.png,8.2,2.1,3.5,0.1,13.9,8.39,3.8,7.7,6.6,4.6,0,86,84,0,0,91,14,13,27,81.5,260,389,4,3,1,10,1,8,8,5,5,12,4,4,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3,1
2026,Round 24,20262404,Isaac Kako,140deca,Essendon,Ess,images/afl_logos/Ess-40.png,3.4,1.8,5.2,3.5,13.9,6.75,1.1,10.4,7.7,4.4,0,79,51,0,0,71,6,9,15,80,36,124,1,0,3,12,0,10,9,8,8,6,2,0,0,0,6,1,1,0,0,0,1,1,0,2.5,3.5,0,7,1
2026,Round 24,20262404,Zach Merrett,2da790,Essendon,Ess,images/afl_logos/Ess-40.png,2.6,2.5,1.2,6.8,13.1,12.23,5.1,6.1,4.5,6.7,1,120,123,0.11,1,84,18,14,32,78.1,459,514,4,2,3,25,0,6,4,3,3,14,4,7,0,2,56,3,3,0,0,0,2,1,1,4.1,2.9,0,8,3
2026,Round 24,20262404,Mitch Georgiades,14096fe,Port Adelaide,Port,images/afl_logos/Port-40.png,3.7,6,-6.4,9,12.3,6.6,0,11.3,7.2,6.9,7,96,95,1.2,16,97,11,4,15,73.3,142,145,1,5,1,6,0,3,1,3,1,1,1,9,1,0,0,0,0,0,0,0,6,5,1,18.7,12.3,1,9,0
2026,Round 24,20262404,Christian Moraes,140ded3,Port Adelaide,Port,images/afl_logos/Port-40.png,-0.1,3,1.7,7.6,12.3,5.74,0.8,9.9,2.4,8,0,83,70,0,0,85,9,10,19,84.2,332,266,4,0,2,17,0,3,3,2,2,11,1,3,0,0,0,1,0,0,0,0,1,1,0,3.2,2.8,2,7,1
2026,Round 24,20262404,Archie Perkins,140ad41,Essendon,Ess,images/afl_logos/Ess-40.png,1.7,0,5.5,4.9,12,7.16,0,9.2,7.9,1.6,0,85,78,0,0,73,10,3,13,61.5,305,48,4,1,2,12,0,4,2,4,2,2,1,9,2,1,0,0,0,0,0,0,4,1,1,11,-4,1,7,1
2026,Round 24,20262404,Alex Van Wyk,140bd28,Port Adelaide,Port,images/afl_logos/Port-40.png,2.7,4.3,-0.2,4.6,11.4,6.51,4.1,5,4.1,4.1,0,58,60,0,0,56,4,8,12,66.7,173,2,3,2,1,3,0,7,3,3,1,2,0,3,1,0,38,1,4,50,18,4,1,0,0,2.9,-2.9,0,4,2
2026,Round 24,20262404,Jacob Wehr,14080f2,Port Adelaide,Port,images/afl_logos/Port-40.png,2,6.2,2.3,0.7,11.2,5.56,4.8,6.8,5.6,6.4,0,59,45,0,0,84,13,2,15,73.3,448,195,2,3,0,10,0,7,6,5,4,6,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,5,1
2026,Round 24,20262404,Lachie Jones,1409c7f,Port Adelaide,Port,images/afl_logos/Port-40.png,3,2.4,3.1,1.9,10.4,7.05,0,7.8,3.5,2.2,0,93,75,0,0,87,10,8,18,94.4,300,211,1,4,4,6,4,5,4,5,4,2,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2
